ID,Reporting_Year,NPRI_ID,Facility_Name,Company_Name,Province,CAS_Number,Substance_Name,Group,Category,Quantity,Units
1904,2002,793,PORT MOODY PLANT,REICHHOLD LIMITED,British-Columbia,108-88-3,Toluene,Total All Media<1t,All Media,0.625,tonnes
1905,2002,793,PORT MOODY PLANT,REICHHOLD LIMITED,British-Columbia,1330-20-7,Xylene (mixed isomers),Total All Media<1t,All Media,0.308,tonnes
1906,2002,793,PORT MOODY PLANT,REICHHOLD LIMITED,British-Columbia,141-32-2,Butyl acrylate,Total All Media<1t,All Media,0.005,tonnes
1907,2002,793,PORT MOODY PLANT,REICHHOLD LIMITED,British-Columbia,26471-62-5,Toluenediisocyanate (mixed isomers),Total All Media<1t,All Media,0.001,tonnes
1908,2002,793,PORT MOODY PLANT,REICHHOLD LIMITED,British-Columbia,80-62-6,Methyl methacrylate,Total All Media<1t,All Media,0.283,tonnes
1909,2002,793,PORT MOODY PLANT,REICHHOLD LIMITED,British-Columbia,85-44-9,Phthalic anhydride,Total All Media<1t,All Media,0.016,tonnes
1910,2002,793,PORT MOODY PLANT,REICHHOLD LIMITED,British-Columbia,95-63-6,"1,2,4-Trimethylbenzene",Total All Media<1t,All Media,0.006,tonnes
1911,2008,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,100-44-7,Benzyl chloride,Total All Media<1t,All Media,0.004,tonnes
1912,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,3.2,tonnes
1913,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,111-42-2,Diethanolamine (and its salts),Total All Media<1t,All Media,0,tonnes
1914,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,1330-20-7,Xylene (mixed isomers),Total All Media<1t,All Media,0.044,tonnes
1915,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,630-08-0,Carbon monoxide,Total All Media<1t,All Media,0.742,tonnes
1916,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,67-56-1,Methanol,Total All Media<1t,All Media,0.025,tonnes
1917,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,67-63-0,Isopropyl alcohol,Total All Media<1t,All Media,0.04,tonnes
1918,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,9/5/7446,Sulphur dioxide,Total All Media<1t,All Media,0.016,tonnes
1919,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,75-21-8,Ethylene oxide,Total All Media<1t,All Media,0,tonnes
1920,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,78-83-1,i-Butyl alcohol,Total All Media<1t,All Media,0.014,tonnes
1921,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,79-06-1,Acrylamide,Total All Media<1t,All Media,0.092,tonnes
1922,2002,800,MISSISSAUGA PLANT,RHODIA CANADA INC.,ON,79-10-7,Acrylic acid (and its salts),Total All Media<1t,All Media,0.19,tonnes
1923,2002,806,MORRISBURG PLANT,ROHMAX CANADA INC.,ON,108-88-3,Toluene,Total All Media<1t,All Media,0.03,tonnes
1924,2002,806,MORRISBURG PLANT,ROHMAX CANADA INC.,ON,80-62-6,Methyl methacrylate,Total All Media<1t,All Media,0.17,tonnes
1925,2002,806,MORRISBURG PLANT,ROHMAX CANADA INC.,ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Stack / Point,0.17,tonnes
1926,2002,806,MORRISBURG PLANT,ROHMAX CANADA INC.,ON,NA - M16,Volatile Organic Compounds (VOCs),Releases to Air,Storage / Handling,14.323,tonnes
1927,2002,814,SCHWARTZ CHEMICAL,SCHWARTZ CHEMICAL OF CANADA LIMITED,ON,108-88-3,Toluene,Total All Media<1t,All Media,0.683,tonnes
1928,2002,814,SCHWARTZ CHEMICAL,SCHWARTZ CHEMICAL OF CANADA LIMITED,ON,1330-20-7,Xylene (mixed isomers),Total All Media<1t,All Media,0.07,tonnes
1929,2002,814,SCHWARTZ CHEMICAL,SCHWARTZ CHEMICAL OF CANADA LIMITED,ON,67-56-1,Methanol,Total All Media<1t,All Media,0.2,tonnes
1930,2002,814,SCHWARTZ CHEMICAL,SCHWARTZ CHEMICAL OF CANADA LIMITED,ON,67-63-0,Isopropyl alcohol,Total All Media<1t,All Media,0.56,tonnes
1931,2002,814,SCHWARTZ CHEMICAL,SCHWARTZ CHEMICAL OF CANADA LIMITED,ON,75-09-2,Dichloromethane,Total All Media<1t,All Media,0.053,tonnes
1932,2002,814,SCHWARTZ CHEMICAL,SCHWARTZ CHEMICAL OF CANADA LIMITED,ON,78-93-3,Methyl ethyl ketone,Total All Media<1t,All Media,0.56,tonnes
1933,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,NS,10049-04-4,Chlorine dioxide,Total All Media<1t,All Media,0,tonnes
1934,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,NS,11104-93-1,Nitrogen oxides (expressed as NO2),Releases to Air,Stack / Point,213.87,tonnes
1935,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,NS,118-74-1,Hexachlorobenzene,Total All Media<1t,All Media,0,grams
1936,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,NS,129-00-0,Pyrene - PAH,Releases to Air,Stack / Point,45.13,kg
1937,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,NS,191-24-2,"Benzo(g,h,i)perylene - PAH",Total All Media<1t,All Media,0.94,kg
1938,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,NS,193-39-5,"Indeno(1,2,3-CD)pyrene - PAH",Total All Media<1t,All Media,0.36,kg
1939,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,NS,205-99-2,Benzo(b)fluoranthene - PAH,Releases to Air,Stack / Point,2.43,kg
1940,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,206-44-0,Fluoranthene - PAH,Releases to Air,Stack / Point,80.5,kg
1941,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,207-08-9,Benzo(k)fluoranthene - PAH,Total All Media<1t,All Media,0.81,kg
1942,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,218-01-9,Benzo(a)phenanthrene - PAH,Releases to Air,Stack / Point,5.76,kg
1943,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,50-32-8,Benzo(a)pyrene - PAH,Total All Media<1t,All Media,0.55,kg
1944,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,53-70-3,"Dibenzo(a,h)anthracene - PAH",Total All Media<1t,All Media,0.54,kg
1945,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,56-55-3,Benzo(a)anthracene - PAH,Releases to Air,Stack / Point,8.32,kg
1946,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,630-08-0,Carbon monoxide,Releases to Air,Stack / Point,3291.43,tonnes
1947,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,67-56-1,Methanol,Releases to Air,Stack / Point,171.9,tonnes
1948,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,67-56-1,Methanol,Releases to Water,Direct Discharges,0,tonnes
1949,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,9/5/7446,Sulphur dioxide,Releases to Air,Stack / Point,17.2,tonnes
1950,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,74-87-3,Chloromethane,Releases to Air,Stack / Point,12.5,tonnes
1951,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,74-87-3,Chloromethane,Releases to Air,Fugitive,1.27,tonnes
1952,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,74-87-3,Chloromethane,Releases to Water,Direct Discharges,0.028,tonnes
1953,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,75-07-0,Acetaldehyde,Releases to Air,Stack / Point,16.68,tonnes
1954,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,75-07-0,Acetaldehyde,Releases to Air,Fugitive,1.21,tonnes
1955,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,75-07-0,Acetaldehyde,Releases to Water,Direct Discharges,0.61,tonnes
1956,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,7647-01-0,Hydrochloric acid,Releases to Air,Stack / Point,3.56,tonnes
1957,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,7664-93-9,Sulphuric acid,Releases to Air,Stack / Point,12.87,tonnes
1958,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,7782-50-5,Chlorine,Releases to Air,Stack / Point,3.38,tonnes
1959,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,6/4/7783,Hydrogen sulphide,Releases to Air,Stack / Point,39.51,tonnes
1960,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,6/4/7783,Hydrogen sulphide,Releases to Air,Fugitive,15.2,tonnes
1961,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,6/4/7783,Hydrogen sulphide,Releases to Water,Direct Discharges,0.5,tonnes
1962,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,85-01-8,Phenanthrene - PAH,Releases to Air,Stack / Point,550.5,kg
1963,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,NA - 16,Ammonia (total),Releases to Air,Stack / Point,46.73,tonnes
1964,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,NA - 17,Nitrate ion in solution at pH >= 6.0,Releases to Water,Direct Discharges,71.69,tonnes
1965,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,NA - D/F,Dioxins and furans - total,Total All Media<1t,All Media,0.011,g TEQ(ET)
1966,2002,815,KIMBERLY-CLARK NOVA SCOTIA,KIMBERLY-CLARK INC.,Nova-Scotia,NA - M08,PM - Total Particulate Matter,Releases to Air,Stack / Point,895.9,tonnes
